player_id,stats_id,stats_value
10508,13,0.1
10508,14,7083
10508,15,1359
10508,16,1483
10508,17,0.92
10508,18,0.94
10508,19,75.30%
10508,20,12.80%
10508,21,8546
10508,22,4587
10508,23,1842
10508,24,547
10508,25,101
10508,26,6
10508,27,7435
10508,28,143
10508,29,848
10508,30,1805
10508,31,123
10508,32,8
10508,33,0.96
7414,1,13708
7414,2,14090
7414,3,56.20%
7414,4,69.6
7414,5,4.6
7414,6,821
7414,7,21503
7414,8,0.97
7414,9,0.64
7414,10,0.13
7414,11,0.66
7414,12,0.11
7414,13,0.11
7414,14,9538
7414,15,1676
7414,16,1795
7414,17,0.93
7414,18,0.92
7414,19,72.30%
7414,20,11.40%
7414,21,11965
7414,22,6337
7414,23,2417
7414,24,637
7414,25,134
7414,26,13
7414,27,10028
7414,28,243
7414,29,591
7414,30,2544
7414,31,224
7414,32,98
7414,33,0.96
11746,1,8424
11746,2,8495
11746,3,41.60%
11746,4,71
11746,5,4.1
11746,6,514
11746,7,13425
11746,8,0.99
11746,9,0.63
11746,10,0.13
11746,11,0.63
11746,12,0.07
11746,13,0.08
11746,14,5954
11746,15,963
11746,16,985
11746,17,0.98
11746,18,0.9
11746,19,71.30%
11746,20,10.10%
11746,21,7471
11746,22,3987
11746,23,1535
11746,24,363
11746,25,67
11746,26,2
11746,27,6196
11746,28,125
11746,29,645
11746,30,1370
11746,31,95
11746,32,20
11746,33,1
3459,1,11130
3459,2,11727
3459,3,57.10%
3459,4,74.7
3459,5,4.6
3459,6,631
3459,7,16775
3459,8,0.95
3459,9,0.66
3459,10,0.13
3459,11,0.7
3459,12,0.11
3459,13,0.09
3459,14,7616
3459,15,1719
3459,16,1895
3459,17,0.91
3459,18,0.99
3459,19,72.30%
3459,20,14.90%
3459,21,9159
3459,22,4928
3459,23,2009
3459,24,545
3459,25,121
3459,26,13
3459,27,8323
3459,28,76
3459,29,628
3459,30,1949
3459,31,148
3459,32,23
3459,33,0.96
922,1,27353
922,2,28322
922,3,45.50%
922,4,72.7
922,5,4.5
922,6,1591
922,7,41992
922,8,0.97
922,9,0.65
922,10,0.13
922,11,0.67
922,12,0.09
922,13,0.08
922,14,19032
922,15,3855
922,16,3732
922,17,1.03
922,18,0.98
922,19,75.90%
922,20,13.40%
922,21,22960
922,22,12595
922,23,4861
922,24,1297
922,25,254
922,26,25
922,27,16110
922,28,2654
922,29,3495
922,30,4753
922,31,328
922,32,71
922,33,0.96
2148,1,10261
2148,2,10891
2148,3,44.70%
2148,4,72.6
2148,5,4.9
2148,6,591
2148,7,15363
2148,8,0.94
2148,9,0.67
2148,10,0.14
2148,11,0.71
2148,12,0.09
2148,13,0.08
2148,14,6980
2148,15,1504
2148,16,1796
2148,17,0.84
2148,18,0.96
2148,19,67.00%
2148,20,13.60%
2148,21,8383
2148,22,4508
2148,23,1806
2148,24,542
2148,25,110
2148,26,14
2148,27,7341
2148,28,293
2148,29,261
2148,30,2206
2148,31,153
2148,32,23
2148,33,0.96
15349,1,11970
15349,2,12487
15349,3,52.40%
15349,4,72.3
15349,5,4.9
15349,6,692
15349,7,18642
15349,8,0.96
15349,9,0.64
15349,10,0.13
15349,11,0.67
15349,12,0.12
15349,13,0.11
15349,14,8218
15349,15,1805
15349,16,2023
15349,17,0.89
15349,18,0.97
15349,19,72.90%
15349,20,13.80%
15349,21,10424
15349,22,5349
15349,23,2133
15349,24,603
15349,25,119
15349,26,14
15349,27,8670
15349,28,486
15349,29,742
15349,30,1926
15349,31,157
15349,32,33
15349,33,1.02
11286,1,8674
11286,2,8925
11286,3,44.50%
11286,4,70.8
11286,5,4
11286,6,504
11286,7,13584
11286,8,0.97
11286,9,0.64
11286,10,0.13
11286,11,0.66
11286,12,0.09
11286,13,0.08
11286,14,6044
11286,15,986
11286,16,1065
11286,17,0.93
11286,18,0.9
11286,19,73.30%
11286,20,10.70%
11286,21,7540
11286,22,4016
11286,23,1505
11286,24,450
11286,25,67
11286,26,6
11286,27,6371
11286,28,90
11286,29,586
11286,30,1517
11286,31,111
11286,32,21
11286,33,1
19038,1,7572
19038,2,7962
19038,3,54.80%
19038,4,71.8
19038,5,4.2
19038,6,424
19038,7,11470
19038,8,0.95
19038,9,0.66
19038,10,0.11
19038,11,0.69
19038,12,0.09
19038,13,0.1
19038,14,5184
19038,15,1179
19038,16,1319
19038,17,0.89
19038,18,0.99
19038,19,74.30%
19038,20,15.60%
19038,21,6286
19038,22,3357
19038,23,1348
19038,24,402
19038,25,72
19038,26,5
19038,27,5684
19038,28,290
19038,29,402
19038,30,1091
19038,31,101
19038,32,28
19038,33,0.99
165,1,34383
165,2,35933
165,3,37.80%
165,4,72.1
165,5,5.9
165,6,2030
165,7,52985
165,8,0.96
165,9,0.65
165,10,0.16
165,11,0.68
165,12,0.09
165,13,0.08
165,14,23611
165,15,4704
165,16,5483
165,17,0.86
165,18,0.94
165,19,72.00%
165,20,12.60%
165,21,29374
165,22,15441
165,23,6063
165,24,1722
165,25,341
165,26,44
165,27,22487
165,28,3414
165,29,1587
165,30,6094
165,31,661
165,32,185
165,33,0.95
14176,1,7663
14176,2,8064
14176,3,54.20%
14176,4,68.1
14176,5,2.9
14176,6,458
14176,7,12112
14176,8,0.95
14176,9,0.63
14176,10,0.11
14176,11,0.67
14176,12,0.12
14176,13,0.11
14176,14,5226
14176,15,1087
14176,16,1274
14176,17,0.85
14176,18,0.94
14176,19,73.00%
14176,20,12.60%
14176,21,6886
14176,22,3422
14176,23,1283
14176,24,419
14176,25,92
14176,26,10
14176,27,5677
14176,28,55
14176,29,595
14176,30,1261
14176,31,80
14176,32,10
14176,33,1
7511,1,32721
7511,2,34569
7511,3,44.30%
7511,4,75
7511,5,3.6
7511,6,1830
7511,7,48692
7511,8,0.95
7511,9,0.67
7511,10,0.14
7511,11,0.71
7511,12,0.11
7511,13,0.09
7511,14,22383
7511,15,5751
7511,16,6153
7511,17,0.93
7511,18,1.05
7511,19,74.80%
7511,20,17.20%
7511,21,26309
7511,22,14452
7511,23,5914
7511,24,1669
7511,25,323
7511,26,25
7511,27,23331
7511,28,2098
7511,29,1541
7511,30,5366
7511,31,371
7511,32,67
7511,33,0.95
13179,1,8255
13179,2,8776
13179,3,53.90%
13179,4,73.9
13179,5,3.8
13179,6,466
13179,7,12168
13179,8,0.94
13179,9,0.68
13179,10,0.12
13179,11,0.72
13179,12,0.11
13179,13,0.1
13179,14,5641
13179,15,1249
13179,16,1432
13179,17,0.87
13179,18,0.98
13179,19,72.10%
13179,20,14.90%
13179,21,6527
13179,22,3659
13179,23,1449
13179,24,442
13179,25,83
13179,26,8
13179,27,6067
13179,28,200
13179,29,450
13179,30,1444
13179,31,97
13179,32,15
13179,33,1.01
11199,1,12582
11199,2,13207
11199,3,54.80%
11199,4,71
11199,5,4.6
11199,6,730
11199,7,19608
11199,8,0.95
11199,9,0.64
11199,10,0.13
11199,11,0.67
11199,12,0.11
11199,13,0.07
11199,14,8615
11199,15,1959
11199,16,2302
11199,17,0.85
11199,18,0.97
11199,19,72.10%
11199,20,13.80%
11199,21,10993
11199,22,5628
11199,23,2167
11199,24,677
11199,25,126
11199,26,17
11199,27,9122
11199,28,26
11199,29,1243
11199,30,2026
11199,31,179
11199,32,19
11199,33,1.01
7508,1,7438
7508,2,7992
7508,3,39.80%
7508,4,72.6
7508,5,3.8
7508,6,433
7508,7,11346
7508,8,0.93
7508,9,0.66
7508,10,0.12
7508,11,0.7
7508,12,0.09
7508,13,0.07
7508,14,4993
7508,15,1437
7508,16,1652
7508,17,0.87
7508,18,1.06
7508,19,73.10%
7508,20,18.70%
7508,21,6353
7508,22,3205
7508,23,1269
7508,24,403
7508,25,102
7508,26,14
7508,27,3032
7508,28,2165
7508,29,531
7508,30,1601
7508,31,92
7508,32,27
7508,33,0.95
15639,1,9192
15639,2,9440
15639,3,52.40%
15639,4,69.9
15639,5,4.8
15639,6,547
15639,7,14700
15639,8,0.97
15639,9,0.63
15639,10,0.13
15639,11,0.64
15639,12,0.1
15639,13,0.1
15639,14,6418
15639,15,1168
15639,16,1261
15639,17,0.93
15639,18,0.92
15639,19,71.10%
15639,20,11.20%
15639,21,8282
15639,22,4293
15639,23,1574
15639,24,459
15639,25,86
15639,26,6
15639,27,6312
15639,28,466
15639,29,609
15639,30,1683
15639,31,128
15639,32,27
15639,33,1.01
7958,1,7889
7958,2,8209
7958,3,48.40%
7958,4,71.2
7958,5,3.1
7958,6,455
7958,7,12074
7958,8,0.96
7958,9,0.65
7958,10,0.12
7958,11,0.68
7958,12,0.1
7958,13,0.09
7958,14,5494
7958,15,1222
7958,16,1361
7958,17,0.9
7958,18,0.98
7958,19,70.00%
7958,20,14.30%
7958,21,6580
7958,22,3666
7958,23,1357
7958,24,389
7958,25,73
7958,26,9
7958,27,4881
7958,28,876
7958,29,494
7958,30,1570
7958,31,68
7958,32,9
7958,33,0.95
7148,1,33114
7148,2,34810
7148,3,47.30%
7148,4,70.4
7148,5,5.1
7148,6,1957
7148,7,50987
7148,8,0.95
7148,9,0.65
7148,10,0.16
7148,11,0.68
7148,12,0.11
7148,13,0.09
7148,14,22654
7148,15,4942
7148,16,6023
7148,17,0.82
7148,18,0.95
7148,19,73.60%
7148,20,13.30%
7148,21,28333
7148,22,14706
7148,23,5899
7148,24,1679
7148,25,337
7148,26,33
7148,27,25373
7148,28,243
7148,29,1622
7148,30,5252
7148,31,516
7148,32,152
7148,33,0.95
10563,1,8518
10563,2,8892
10563,3,42.60%
10563,4,71.7
10563,5,4
10563,6,501
10563,7,13104
10563,8,0.96
10563,9,0.65
10563,10,0.14
10563,11,0.68
10563,12,0.1
10563,13,0.09
10563,14,5901
10563,15,1263
10563,16,1395
10563,17,0.91
10563,18,0.97
10563,19,74.10%
10563,20,13.30%
10563,21,7203
10563,22,3884
10563,23,1508
10563,24,427
10563,25,73
10563,26,9
10563,27,5526
10563,28,671
10563,29,665
10563,30,1516
10563,31,108
10563,32,54
10563,33,0.95
161,1,36946
161,2,38468
161,3,51.40%
161,4,67.7
161,5,2.3
161,6,2163
161,7,56767
161,8,0.96
161,9,0.65
161,10,0.13
161,11,0.68
161,12,0.11
161,13,0.09
161,14,25627
161,15,4761
161,16,5161
161,17,0.92
161,18,0.93
161,19,73.80%
161,20,12.00%
161,21,31140
161,22,16893
161,23,6598
161,24,1774
161,25,334
161,26,28
161,27,27950
161,28,335
161,29,1634
161,30,6537
161,31,283
161,32,256
161,33,0.95
7382,1,24479
7382,2,25364
7382,3,40.80%
7382,4,71.7
7382,5,3.7
7382,6,1452
7382,7,37974
7382,8,0.97
7382,9,0.64
7382,10,0.13
7382,11,0.67
7382,12,0.1
7382,13,0.09
7382,14,17126
7382,15,3323
7382,16,3583
7382,17,0.93
7382,18,0.95
7382,19,75.20%
7382,20,12.70%
7382,21,20848
7382,22,11449
7382,23,4267
7382,24,1175
7382,25,214
7382,26,21
7382,27,17974
7382,28,350
7382,29,1752
7382,30,3940
7382,31,335
7382,32,175
7382,33,0.95
10404,1,11948
10404,2,12530
10404,3,39.50%
10404,4,74
10404,5,3.2
10404,6,708
10404,7,18612
10404,8,0.95
10404,9,0.64
10404,10,0.15
10404,11,0.67
10404,12,0.11
10404,13,0.09
10404,14,8219
10404,15,1621
10404,16,1799
10404,17,0.9
10404,18,0.94
10404,19,72.70%
10404,20,12.20%
10404,21,10393
10404,22,5367
10404,23,2104
10404,24,630
10404,25,107
10404,26,11
10404,27,8413
10404,28,103
10404,29,1128
10404,30,2041
10404,31,168
10404,32,112
10404,33,0.95
10569,1,11155
10569,2,11756
10569,3,49.60%
10569,4,75.6
10569,5,3.5
10569,6,644
10569,7,17079
10569,8,0.95
10569,9,0.65
10569,10,0.15
10569,11,0.69
10569,12,0.1
10569,13,0.09
10569,14,7655
10569,15,1636
10569,16,1737
10569,17,0.94
10569,18,0.98
10569,19,72.90%
10569,20,14.00%
10569,21,9424
10569,22,4967
10569,23,1996
10569,24,580
10569,25,104
10569,26,8
10569,27,8435
10569,28,138
10569,29,594
10569,30,1881
10569,31,128
10569,32,11
10569,33,0.95
9660,1,7738
9660,2,8195
9660,3,51.70%
9660,4,72.8
9660,5,2.7
9660,6,449
9660,7,11544
9660,8,0.94
9660,9,0.67
9660,10,0.12
9660,11,0.71
9660,12,0.11
9660,13,0.1
9660,14,5339
9660,15,1165
9660,16,1426
9660,17,0.82
9660,18,0.97
9660,19,68.30%
9660,20,13.80%
9660,21,6205
9660,22,3510
9660,23,1347
9660,24,401
9660,25,74
9660,26,7
9660,27,4844
9660,28,587
9660,29,461
9660,30,1776
9660,31,71
9660,32,16
9660,33,0.95
12590,1,9148
12590,2,9558
12590,3,41.20%
12590,4,72.1
12590,5,4.2
12590,6,554
12590,7,14231
12590,8,0.96
12590,9,0.64
12590,10,0.14
12590,11,0.67
12590,12,0.11
12590,13,0.1
12590,14,6320
12590,15,1217
12590,16,1435
12590,17,0.85
12590,18,0.93
12590,19,71.30%
12590,20,11.70%
12590,21,7911
12590,22,4143
12590,23,1617
12590,24,473
12590,25,83
12590,26,4
12590,27,6687
12590,28,101
12590,29,713
12590,30,1537
12590,31,129
12590,32,26
12590,33,1.01
12161,1,12720
12161,2,13088
12161,3,54.90%
12161,4,71.4
12161,5,3.9
12161,6,763
12161,7,20020
12161,8,0.97
12161,9,0.64
12161,10,0.14
12161,11,0.65
12161,12,0.1
12161,13,0.09
12161,14,8963
12161,15,1649
12161,16,1742
12161,17,0.95
12161,18,0.93
12161,19,74.30%
12161,20,11.40%
12161,21,11057
12161,22,6035
12161,23,2211
12161,24,614
12161,25,94
12161,26,9
12161,27,9341
12161,28,79
12161,29,963
12161,30,2172
12161,31,163
12161,32,25
12161,33,1.01
7942,1,7217
7942,2,7623
7942,3,53.90%
7942,4,72
7942,5,2.3
7942,6,419
7942,7,10917
7942,8,0.95
7942,9,0.66
7942,10,0.13
7942,11,0.7
7942,12,0.1
7942,13,0.11
7942,14,4997
7942,15,836
7942,16,938
7942,17,0.89
7942,18,0.91
7942,19,73.80%
7942,20,12.10%
7942,21,5920
7942,22,3312
7942,23,1251
7942,24,345
7942,25,82
7942,26,7
7942,27,5542
7942,28,53
7942,29,167
7942,30,1394
7942,31,65
7942,32,8
7942,33,0.95
11287,1,14316
11287,2,15126
11287,3,44.90%
11287,4,75
11287,5,6.6
11287,6,804
11287,7,21820
11287,8,0.95
11287,9,0.66
11287,10,0.14
11287,11,0.69
11287,12,0.1
11287,13,0.09
11287,14,9896
11287,15,2320
11287,16,2428
11287,17,0.96
11287,18,1.01
11287,19,70.50%
11287,20,15.30%
11287,21,11924
11287,22,6545
11287,23,2459
11287,24,734
11287,25,139
11287,26,19
11287,27,10592
11287,28,338
11287,29,831
11287,30,2267
11287,31,289
11287,32,55
11287,33,1.02
14161,1,8423
14161,2,9077
14161,3,53.90%
14161,4,76.5
14161,5,4.8
14161,6,461
14161,7,12365
14161,8,0.93
14161,9,0.68
14161,10,0.13
14161,11,0.73
14161,12,0.09
14161,13,0.08
14161,14,5714
14161,15,1358
14161,16,1697
14161,17,0.8
14161,18,0.99
14161,19,70.60%
14161,20,15.80%
14161,21,6651
14161,22,3667
14161,23,1486
14161,24,469
14161,25,83
14161,26,9
14161,27,6251
14161,28,76
14161,29,536
14161,30,1427
14161,31,127
14161,32,25
14161,33,1
16462,1,9973
16462,2,10752
16462,3,63.70%
16462,4,73
16462,5,5.3
16462,6,554
16462,7,15106
16462,8,0.93
16462,9,0.66
16462,10,0.12
16462,11,0.71
16462,12,0.1
16462,13,0.09
16462,14,6711
16462,15,1745
16462,16,1969
16462,17,0.89
16462,18,1.03
16462,19,70.50%
16462,20,16.60%
16462,21,8395
16462,22,4275
16462,23,1737
16462,24,587
16462,25,97
16462,26,15
16462,27,7147
16462,28,188
16462,29,557
16462,30,1908
16462,31,150
16462,32,47
16462,33,1
14311,1,11699
14311,2,12478
14311,3,50.30%
14311,4,74.9
14311,5,4.7
14311,6,661
14311,7,17791
14311,8,0.94
14311,9,0.66
14311,10,0.14
14311,11,0.7
14311,12,0.12
14311,13,0.1
14311,14,7978
14311,15,1908
14311,16,2270
14311,17,0.84
14311,18,0.99
14311,19,70.30%
14311,20,15.30%
14311,21,9813
14311,22,5155
14311,23,2073
14311,24,618
14311,25,116
14311,26,16
14311,27,8147
14311,28,202
14311,29,1100
14311,30,2120
14311,31,124
14311,32,39
14311,33,1.03
18697,1,8969
18697,2,9420
18697,3,59.20%
18697,4,68.2
18697,5,4.1
18697,6,531
18697,7,14280
18697,8,0.95
18697,9,0.63
18697,10,0.11
18697,11,0.66
18697,12,0.1
18697,13,0.08
18697,14,6217
18697,15,1373
18697,16,1663
18697,17,0.83
18697,18,0.95
18697,19,74.00%
18697,20,13.60%
18697,21,8063
18697,22,4156
18697,23,1495
18697,24,456
18697,25,95
18697,26,15
18697,27,6603
18697,28,102
18697,29,514
18697,30,1597
18697,31,150
18697,32,37
18697,33,1
8151,1,30139
8151,2,31648
8151,3,43.90%
8151,4,72.4
8151,5,4.4
8151,6,1765
8151,7,46574
8151,8,0.95
8151,9,0.65
8151,10,0.15
8151,11,0.68
8151,12,0.11
8151,13,0.09
8151,14,20872
8151,15,4685
8151,16,5068
8151,17,0.92
8151,18,0.99
8151,19,73.40%
8151,20,14.50%
8151,21,25702
8151,22,13743
8151,23,5318
8151,24,1524
8151,25,264
8151,26,23
8151,27,22436
8151,28,815
8151,29,2011
8151,30,4482
8151,31,404
8151,32,73
8151,33,0.95
11630,1,17574
11630,2,18531
11630,3,48.40%
11630,4,72
11630,5,4.7
11630,6,1061
11630,7,27532
11630,8,0.95
11630,9,0.64
11630,10,0.14
11630,11,0.67
11630,12,0.12
11630,13,0.11
11630,14,12084
11630,15,2641
11630,16,3061
11630,17,0.86
11630,18,0.96
11630,19,74.60%
11630,20,13.50%
11630,21,15448
11630,22,7898
11630,23,3081
11630,24,918
11630,25,175
11630,26,12
11630,27,13078
11630,28,722
11630,29,880
11630,30,2680
11630,31,227
11630,32,60
11630,33,1.02
5440,1,10179
5440,2,10697
5440,3,41.90%
5440,4,72.3
5440,5,3.8
5440,6,594
5440,7,15719
5440,8,0.95
5440,9,0.65
5440,10,0.14
5440,11,0.68
5440,12,0.1
5440,13,0.09
5440,14,7032
5440,15,1187
5440,16,1415
5440,17,0.84
5440,18,0.89
5440,19,71.80%
5440,20,11.00%
5440,21,8687
5440,22,4597
5440,23,1832
5440,24,507
5440,25,89
5440,26,7
5440,27,7310
5440,28,292
5440,29,787
5440,30,1613
5440,31,148
5440,32,56
5440,33,0.95
7214,1,6648
7214,2,6894
7214,3,36.30%
7214,4,76
7214,5,1.8
7214,6,403
7214,7,10276
7214,8,0.96
7214,9,0.65
7214,10,0.14
7214,11,0.67
7214,12,0.09
7214,13,0.09
7214,14,4650
7214,15,731
7214,16,683
7214,17,1.07
7214,18,0.91
7214,19,78.00%
7214,20,11.20%
7214,21,5626
7214,22,3115
7214,23,1168
7214,24,311
7214,25,51
7214,26,5
7214,27,4584
7214,28,432
7214,29,277
7214,30,1148
7214,31,199
7214,32,8
7214,33,0.95
9325,1,15700
9325,2,16720
9325,3,44.70%
9325,4,73.2
9325,5,4.4
9325,6,897
9325,7,24098
9325,8,0.94
9325,9,0.65
9325,10,0.14
9325,11,0.69
9325,12,0.1
9325,13,0.1
9325,14,10770
9325,15,2378
9325,16,2685
9325,17,0.89
9325,18,0.97
9325,19,74.60%
9325,20,14.80%
9325,21,13328
9325,22,7005
9325,23,2796
9325,24,796
9325,25,150
9325,26,23
9325,27,11850
9325,28,99
9325,29,1073
9325,30,2458
9325,31,219
9325,32,37
9325,33,0.95
10367,1,7387
10367,2,7858
10367,3,53.80%
10367,4,75.1
10367,5,3.1
10367,6,426
10367,7,11214
10367,8,0.94
10367,9,0.66
10367,10,0.14
10367,11,0.7
10367,12,0.12
10367,13,0.11
10367,14,5084
10367,15,1096
10367,16,1175
10367,17,0.93
10367,18,0.98
10367,19,70.50%
10367,20,13.80%
10367,21,6130
10367,22,3313
10367,23,1325
10367,24,368
10367,25,70
10367,26,8
10367,27,5276
10367,28,129
10367,29,680
10367,30,1243
10367,31,57
10367,32,17
10367,33,0.95
8599,1,7360
8599,2,7650
8599,3,48.70%
8599,4,70.5
8599,5,3.7
8599,6,457
8599,7,11674
8599,8,0.96
8599,9,0.63
8599,10,0.14
8599,11,0.66
8599,12,0.1
8599,13,0.09
8599,14,5157
8599,15,791
8599,16,929
8599,17,0.85
8599,18,0.87
8599,19,74.20%
8599,20,9.50%
8599,21,6517
8599,22,3444
8599,23,1297
8599,24,349
8599,25,60
8599,26,7
8599,27,5282
8599,28,63
8599,29,535
8599,30,1403
8599,31,87
8599,32,3
8599,33,0.95
7463,1,12779
7463,2,13628
7463,3,43.90%
7463,4,72.5
7463,5,2.6
7463,6,754
7463,7,19798
7463,8,0.94
7463,9,0.65
7463,10,0.14
7463,11,0.69
7463,12,0.1
7463,13,0.09
7463,14,8729
7463,15,1712
7463,16,2170
7463,17,0.79
7463,18,0.92
7463,19,73.20%
7463,20,12.60%
7463,21,11069
7463,22,5634
7463,23,2296
7463,24,662
7463,25,121
7463,26,16
7463,27,9025
7463,28,394
7463,29,1075
7463,30,2170
7463,31,120
7463,32,11
7463,33,0.94
16412,1,8650
16412,2,9125
16412,3,51.90%
16412,4,71
16412,5,3.3
16412,6,497
16412,7,13334
16412,8,0.95
16412,9,0.65
16412,10,0.13
16412,11,0.68
16412,12,0.12
16412,13,0.11
16412,14,6029
16412,15,1199
16412,16,1245
16412,17,0.96
16412,18,0.96
16412,19,71.00%
16412,20,12.60%
16412,21,7305
16412,22,3999
16412,23,1532
16412,24,416
16412,25,71
16412,26,11
16412,27,6504
16412,28,50
16412,29,648
16412,30,1374
16412,31,86
16412,32,13
16412,33,1
7943,1,7217
7943,2,7588
7943,3,54.30%
7943,4,70.3
7943,5,2.8
7943,6,431
7943,7,11262
7943,8,0.95
7943,9,0.64
7943,10,0.12
7943,11,0.67
7943,12,0.08
7943,13,0.09
7943,14,5052
7943,15,841
7943,16,936
7943,17,0.9
7943,18,0.9
7943,19,67.30%
7943,20,10.40%
7943,21,6210
7943,22,3387
7943,23,1256
7943,24,326
7943,25,76
7943,26,7
7943,27,5372
7943,28,40
7943,29,396
7943,30,1330
7943,31,74
7943,32,15
7943,33,0.94
9845,1,6351
9845,2,6673
9845,3,42.50%
9845,4,70.6
9845,5,2.8
9845,6,385
9845,7,10066
9845,8,0.95
9845,9,0.63
9845,10,0.15
9845,11,0.66
9845,12,0.12
9845,13,0.11
9845,14,4455
9845,15,511
9845,16,648
9845,17,0.79
9845,18,0.81
9845,19,70.80%
9845,20,6.90%
9845,21,5611
9845,22,3010
9845,23,1085
9845,24,282
9845,25,65
9845,26,13
9845,27,4351
9845,28,159
9845,29,503
9845,30,1279
9845,31,69
9845,32,4
9845,33,0.94
10762,1,15317
10762,2,16361
10762,3,55.30%
10762,4,74.1
10762,5,5
10762,6,887
10762,7,23379
10762,8,0.94
10762,9,0.66
10762,10,0.14
10762,11,0.7
10762,12,0.1
10762,13,0.09
10762,14,10556
10762,15,2324
10762,16,2600
10762,17,0.89
10762,18,0.98
10762,19,72.60%
10762,20,14.20%
10762,21,12823
10762,22,6915
10762,23,2707
10762,24,760
10762,25,162
10762,26,12
10762,27,11329
10762,28,351
10762,29,883
10762,30,2555
10762,31,210
10762,32,39
10762,33,1.01
7147,1,7894
7147,2,7934
7147,3,37.50%
7147,4,91.7
7147,5,6.2
7147,6,538
7147,7,13220
7147,8,0.99
7147,9,0.6
7147,10,0.15
7147,11,0.6
7147,12,0.04
7147,13,0.16
7147,14,5664
7147,15,1271
7147,16,1085
7147,17,1.17
7147,18,1.01
7147,19,81.90%
7147,20,13.20%
7147,21,7556
7147,22,3929
7147,23,1341
7147,24,338
7147,25,53
7147,26,3
7147,27,4759
7147,28,1355
7147,29,187
7147,30,1389
7147,31,188
7147,32,16
7147,33,0.94
3517,1,16400
3517,2,17245
3517,3,47.60%
3517,4,72.6
3517,5,4.8
3517,6,986
3517,7,25705
3517,8,0.95
3517,9,0.64
3517,10,0.14
3517,11,0.67
3517,12,0.09
3517,13,0.09
3517,14,11441
3517,15,2226
3517,16,2255
3517,17,0.99
3517,18,0.95
3517,19,71.90%
3517,20,12.50%
3517,21,14264
3517,22,7613
3517,23,2876
3517,24,791
3517,25,150
3517,26,11
3517,27,10146
3517,28,2237
3517,29,856
3517,30,2867
3517,31,278
3517,32,49
3517,33,0.94
13976,1,21726
13976,2,23045
13976,3,43.60%
13976,4,75.2
13976,5,5.9
13976,6,1261
13976,7,33615
13976,8,0.94
13976,9,0.65
13976,10,0.16
13976,11,0.69
13976,12,0.1
13976,13,0.08
13976,14,15065
13976,15,4424
13976,16,4589
13976,17,0.96
13976,18,1.1
13976,19,73.10%
13976,20,18.90%
13976,21,18550
13976,22,9960
13976,23,3789
13976,24,1091
13976,25,210
13976,26,15
13976,27,14632
13976,28,1796
13976,29,1663
13976,30,3241
13976,31,345
13976,32,115
13976,33,1.04
11278,1,18722
11278,2,19783
11278,3,48.00%
11278,4,69.7
11278,5,4.7
11278,6,1106
11278,7,29520
11278,8,0.95
11278,9,0.63
11278,10,0.12
11278,11,0.67
11278,12,0.09
11278,13,0.08
11278,14,12945
11278,15,2673
11278,16,3185
11278,17,0.84
11278,18,0.94
11278,19,72.10%
11278,20,12.90%
11278,21,16575
11278,22,8479
11278,23,3350
11278,24,935
11278,25,167
11278,26,14
11278,27,12425
11278,28,1436
11278,29,1310
11278,30,3236
11278,31,297
11278,32,60
11278,33,0.99
8752,1,10751
8752,2,11539
8752,3,36.10%
8752,4,70.9
8752,5,2.6
8752,6,624
8752,7,16235
8752,8,0.93
8752,9,0.66
8752,10,0.12
8752,11,0.71
8752,12,0.1
8752,13,0.09
8752,14,7389
8752,15,1772
8752,16,1853
8752,17,0.96
8752,18,1.02
8752,19,70.20%
8752,20,15.90%
8752,21,8846
8752,22,4827
8752,23,1898
8752,24,540
8752,25,118
8752,26,6
8752,27,4464
8752,28,3446
8752,29,587
8752,30,2114
8752,31,112
8752,32,39
8752,33,0.94
1950,1,13828
1950,2,14553
1950,3,48.60%
1950,4,69.6
1950,5,3.8
1950,6,826
1950,7,21699
1950,8,0.95
1950,9,0.64
1950,10,0.13
1950,11,0.67
1950,12,0.08
1950,13,0.08
1950,14,9695
1950,15,1925
1950,16,1943
1950,17,0.99
1950,18,0.96
1950,19,71.30%
1950,20,12.50%
1950,21,12004
1950,22,6501
1950,23,2423
1950,24,628
1950,25,130
1950,26,13
1950,27,9781
1950,28,487
1950,29,758
1950,30,2570
1950,31,192
1950,32,55
1950,33,0.94
15180,1,13046
15180,2,13847
15180,3,48.10%
15180,4,71.5
15180,5,5.2
15180,6,760
15180,7,20630
15180,8,0.94
15180,9,0.63
15180,10,0.13
15180,11,0.67
15180,12,0.1
15180,13,0.09
15180,14,9062
15180,15,1937
15180,16,2246
15180,17,0.86
15180,18,0.95
15180,19,71.70%
15180,20,13.50%
15180,21,11568
15180,22,6021
15180,23,2238
15180,24,674
15180,25,118
15180,26,11
15180,27,9445
15180,28,157
15180,29,970
15180,30,2239
15180,31,178
15180,32,99
15180,33,1
8410,1,10295
8410,2,10953
8410,3,49.00%
8410,4,72.7
8410,5,2.2
8410,6,593
8410,7,15530
8410,8,0.94
8410,9,0.66
8410,10,0.13
8410,11,0.71
8410,12,0.1
8410,13,0.1
8410,14,7195
8410,15,1194
8410,16,1175
8410,17,1.02
8410,18,0.92
8410,19,73.10%
8410,20,11.50%
8410,21,8335
8410,22,4776
8410,23,1832
8410,24,501
8410,25,78
8410,26,8
8410,27,6995
8410,28,486
8410,29,865
8410,30,1849
8410,31,108
8410,32,12
8410,33,0.94
